Gene_Id	Gene_Symbol	Gene_Description	Disease_Id	DiseaseName	PsychiatricDisorder	Number_of_AbstractsValidated	Number_of_Abstracts	Source_Id	Score	Disease_Number
3720	JARID2	jumonji, AT rich interactive domain 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	1	1
3725	JUN	jun proto-oncogene	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	3	psycur16	1	1
3796	KIF2A	kinesin heavy chain member 2A	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
3843	IPO5	importin 5	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	4	psycur16	1	1
3952	LEP	leptin	umls:C0221765	chronic schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	7
3952	LEP	leptin	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	6	psycur16	1	7
3952	LEP	leptin	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	1	7
3977	LIFR	leukemia inhibitory factor receptor alpha	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	2
3977	LIFR	leukemia inhibitory factor receptor alpha	umls:C0349398	paranoid delusion	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	2
407003	MIR219A2	microRNA 219a-2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
4090	SMAD5	SMAD family member 5	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
4135	MAP6	microtubule-associated protein 6	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	11	psycur16	1	3
4135	MAP6	microtubule-associated protein 6	umls:C2678117	schizophrenia-like symptoms (uncommon)	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	3
4192	MDK	midkine (neurite growth-promoting factor 2)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
4308	TRPM1	transient receptor potential cation channel, subfamily M, member 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
4616	GADD45B	growth arrest and DNA-damage-inducible, beta	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	1	2
4616	GADD45B	growth arrest and DNA-damage-inducible, beta	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	1	2
4684	NCAM1	neural cell adhesion molecule 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	14	psycur16	1	2
4837	NNMT	nicotinamide N-methyltransferase	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	3	psycur16	1	2
4855	NOTCH4	notch 4	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	41	psycur16	0.75	2
4855	NOTCH4	notch 4	umls:C3544321	treatment-resistant schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	2
4861	NPAS1	neuronal PAS domain protein 1	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	3
4861	NPAS1	neuronal PAS domain protein 1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	3
4861	NPAS1	neuronal PAS domain protein 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	1	3
4862	NPAS2	neuronal PAS domain protein 2	umls:C0036337	schizoaffective disorder	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	2
4862	NPAS2	neuronal PAS domain protein 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	2
488	ATP2A2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	2
4886	NPY1R	neuropeptide Y receptor Y1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	0.5	3
4916	NTRK3	neurotrophic tyrosine kinase, receptor, type 3	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	4	psycur16	1	1
4922	NTS	neurotensin	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	14	psycur16	1	1
494331	MIR382	microRNA 382	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	2
4978	OPCML	opioid binding protein/cell adhesion molecule-like	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	1
4988	OPRM1	opioid receptor, mu 1	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	2	3	psycur16	1	4
4988	OPRM1	opioid receptor, mu 1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	2	3	psycur16	1	4
4988	OPRM1	opioid receptor, mu 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	3	psycur16	1	4
4988	OPRM1	opioid receptor, mu 1	umls:C1837893	schizophrenia 12	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	4
5048	PAFAH1B1	platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	7	psycur16	1	1
5053	PAH	phenylalanine hydroxylase	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	6	psycur16	1	3
5053	PAH	phenylalanine hydroxylase	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	3
5127	CDK16	cyclin-dependent kinase 16	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	1	1
5141	PDE4A	phosphodiesterase 4A, cAMP-specific	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	5	psycur16	1	1
51734	MSRB1	methionine sulfoxide reductase B1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
5243	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	18	psycur16	0.75	5
5243	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	3	psycur16	1	5
5274	SERPINI1	serpin peptidase inhibitor, clade I (neuroserpin), member 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
5327	PLAT	plasminogen activator, tissue	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	4
5375	PMP2	peripheral myelin protein 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
54407	SLC38A2	solute carrier family 38, member 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
54808	DYM	dymeclin	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
54820	NDE1	nudE neurodevelopment protein 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	6	psycur16	1	3
55193	PBRM1	polybromo 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	3	psycur16	1	3
55193	PBRM1	polybromo 1	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	3
55193	PBRM1	polybromo 1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	3
5534	PPP3R1	protein phosphatase 3, regulatory subunit B, alpha	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
5599	MAPK8	mitogen-activated protein kinase 8	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
57128	LYRM4	LYR motif containing 4	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	1
57188	ADAMTSL3	ADAMTS-like 3	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
5803	PTPRZ1	protein tyrosine phosphatase, receptor-type, Z polypeptide 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	3	psycur16	0.667	1
59283	CACNG8	calcium channel, voltage-dependent, gamma subunit 8	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
596	BCL2	B-cell CLL/lymphoma 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	0.5	5
5997	RGS2	regulator of G-protein signaling 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	0.5	1
63876	PKNOX2	PBX/knotted 1 homeobox 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
64478	CSMD1	CUB and Sushi multiple domains 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	5	10	psycur16	1	2
6482	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	4
6482	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	4
6482	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	4
64850	ETNPPL	ethanolamine-phosphate phospho-lyase	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	1	1
6536	SLC6A9	solute carrier family 6 (neurotransmitter transporter, glycine), member 9	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	4
6536	SLC6A9	solute carrier family 6 (neurotransmitter transporter, glycine), member 9	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	4
6539	SLC6A12	solute carrier family 6 (neurotransmitter transporter), member 12	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	3	psycur16	1	1
6667	SP1	Sp1 transcription factor	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	3	psycur16	1	4
6667	SP1	Sp1 transcription factor	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	4
6667	SP1	Sp1 transcription factor	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	4
6667	SP1	Sp1 transcription factor	umls:C0221765	chronic schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	4
6853	SYN1	synapsin I	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	1	1
6892	TAPBP	TAP binding protein (tapasin)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
7148	TNXB	tenascin XB	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	3	3	psycur16	0.667	1
7534	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta	umls:C0036349	paranoid schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
81562	LMAN2L	lectin, mannose-binding 2-like	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	2
81792	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif, 12	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
8220	DGCR14	DiGeorge syndrome critical region gene 14	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	1	1
8224	SYN3	synapsin III	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	10	psycur16	0.5	2
8224	SYN3	synapsin III	umls:C0809983	schizophrenia and related disorders	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	2
8564	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	5	5	psycur16	0.8	1
8678	BECN1	beclin 1, autophagy related	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
8831	SYNGAP1	synaptic Ras GTPase activating protein 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	2	psycur16	1	1
8841	HDAC3	histone deacetylase 3	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	5	psycur16	1	1
890	CCNA2	cyclin A2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
89796	NAV1	neuron navigator 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
9228	DLGAP2	discs, large (Drosophila) homolog-associated protein 2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
9293	GPR52	G protein-coupled receptor 52	umls:C0349204	nonorganic psychosis	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	2
9293	GPR52	G protein-coupled receptor 52	umls:C0033975	psychotic disorders	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	2
93986	FOXP2	forkhead box P2	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	5	8	psycur16	0.8	4
9463	PICK1	protein interacting with PRKCA 1	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	8	psycur16	0.75	3
9644	SH3PXD2A	SH3 and PX domains 2A	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	1	1	psycur16	1	1
989	SEPT7	septin 7	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	2	2	psycur16	1	1
998	CDC42	cell division cycle 42	umls:C0036341	schizophrenia	Schizophrenia spectrum and other psychotic disorders	4	4	psycur16	1	1
114	ADCY8	adenylate cyclase 8 (brain)	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	4	psycur16	1	1
115207	KCTD12	potassium channel tetramerization domain containing 12	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur16	1	3
1269	CNR2	cannabinoid receptor 2 (macrophage)	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur16	1	7
1607	DGKB	diacylglycerol kinase, beta 90kDa	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur16	1	1
1734	DIO2	deiodinase, iodothyronine, type II	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur16	1	1
2901	GRIK5	glutamate receptor, ionotropic, kainate 5	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur16	1	1
3133	HLA-E	major histocompatibility complex, class I, E	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	4	psycur16	1	4
3680	ITGA9	integrin, alpha 9	umls:C1839839	major affective disorder 2	Bipolar disorders and related disorders	1	1	psycur16	1	2
3680	ITGA9	integrin, alpha 9	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur16	1	2
4153	MBL2	mannose-binding lectin (protein C) 2, soluble	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur16	1	1
7040	TGFB1	transforming growth factor, beta 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur16	1	8
9168	TMSB10	thymosin beta 10	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	psycur16	1	2
10270	AKAP8	A kinase (PRKA) anchor protein 8	umls:C0041696	unipolar depression	Depressive disorders	1	1	psycur16	1	2
10270	AKAP8	A kinase (PRKA) anchor protein 8	umls:C1269683	major depressive disorder	Depressive disorders	1	1	psycur16	1	2
1401	CRP	C-reactive protein, pentraxin-related	umls:C0041696	unipolar depression	Depressive disorders	2	2	psycur16	1	4
1401	CRP	C-reactive protein, pentraxin-related	umls:C0344315	depressed mood	Depressive disorders	2	15	psycur16	1	4
1401	CRP	C-reactive protein, pentraxin-related	umls:C1269683	major depressive disorder	Depressive disorders	2	2	psycur16	1	4
140947	DCANP1	dendritic cell-associated nuclear protein	umls:C0041696	unipolar depression	Depressive disorders	3	3	psycur16	0.667	3
140947	DCANP1	dendritic cell-associated nuclear protein	umls:C1269683	major depressive disorder	Depressive disorders	3	3	psycur16	0.667	3
140947	DCANP1	dendritic cell-associated nuclear protein	umls:C0011581	depressive disorder	Depressive disorders	1	1	psycur16	1	3
1950	EGF	epidermal growth factor	umls:C0041696	unipolar depression	Depressive disorders	1	2	psycur16	1	3
1950	EGF	epidermal growth factor	umls:C1269683	major depressive disorder	Depressive disorders	1	2	psycur16	1	3
1956	EGFR	epidermal growth factor receptor	umls:C0041696	unipolar depression	Depressive disorders	1	2	psycur16	1	3
1956	EGFR	epidermal growth factor receptor	umls:C1269683	major depressive disorder	Depressive disorders	1	2	psycur16	1	3
27136	MORC1	MORC family CW-type zinc finger 1	umls:C0041696	unipolar depression	Depressive disorders	1	1	psycur16	1	2
27136	MORC1	MORC family CW-type zinc finger 1	umls:C1269683	major depressive disorder	Depressive disorders	1	1	psycur16	1	2
2915	GRM5	glutamate receptor, metabotropic 5	umls:C0041696	unipolar depression	Depressive disorders	3	4	psycur16	1	4
2915	GRM5	glutamate receptor, metabotropic 5	umls:C1269683	major depressive disorder	Depressive disorders	3	4	psycur16	1	4
30009	TBX21	T-box 21	umls:C0041696	unipolar depression	Depressive disorders	1	1	psycur16	1	2
30009	TBX21	T-box 21	umls:C1269683	major depressive disorder	Depressive disorders	1	1	psycur16	1	2
